image,labelled_fex,detected_fex,time
1365,surprise,neutral,0.09955970000009984
1383,surprise,neutral,0.09188189999986207
1390,surprise,surprise,0.07019489999947837
1398,surprise,surprise,0.095123600003717
139,surprise,happy,0.08700629999657394
1406,surprise,disgust,0.08314329999848269
1423,surprise,happy,0.0687573000031989
1428,surprise,happy,0.0986821000042255
1431,surprise,sad,0.06762330000492511
1441,surprise,neutral,0.07734469999559224
1466,surprise,neutral,0.08690940000087721
1510,surprise,neutral,0.08704750000470085
1512,surprise,happy,0.08680590000585653
1530,surprise,fear,0.08702940000512172
153,surprise,sad,0.07665490000363206
1540,surprise,surprise,0.06799019999743905
1542,surprise,angry,0.07147930000064662
1553,surprise,happy,0.08927869999752147
1565,surprise,neutral,0.07095770000159973
1596,surprise,surprise,0.0676956999959657
1601,surprise,surprise,0.09132549999776529
1613,surprise,happy,0.0921918000021833
1636,surprise,surprise,0.07277659999817843
1645,surprise,fear,0.06931980000081239
1652,surprise,fear,0.09372649999568239
1667,surprise,happy,0.07535120000102324
1674,surprise,neutral,0.06740580000041518
1695,surprise,surprise,0.06948980000015581
1696,surprise,fear,0.06707409999944502
1709,surprise,fear,0.08483540000452194
1712,surprise,surprise,0.07056069999816827
1730,surprise,neutral,0.08515299999999115
1731,surprise,surprise,0.06784099999640603
1745,surprise,neutral,0.06987110000045504
1765,surprise,sad,0.07218740000098478
1767,surprise,happy,0.09158880000177305
1774,surprise,neutral,0.06849629999487661
1790,surprise,surprise,0.0876434000019799
1791,surprise,happy,0.08733979999669828
1806,surprise,happy,0.06741510000574635
1827,surprise,surprise,0.06703209999977844
1838,surprise,angry,0.08588370000506984
1839,surprise,angry,0.08693059999495745
1850,surprise,surprise,0.09213189999718452
1859,surprise,surprise,0.07813300000270829
1862,surprise,surprise,0.09233330000279238
1865,surprise,neutral,0.0958366000049864
1874,surprise,surprise,0.06909789999917848
1902,surprise,neutral,0.1020113000049605
1907,surprise,neutral,0.06855959999666084
1912,surprise,fear,0.08745990000170423
1920,surprise,neutral,0.07054449999850476
1940,surprise,sad,0.10491639999963809
1944,surprise,neutral,0.08639189999666996
194,surprise,fear,0.0936061999964295
1953,surprise,surprise,0.06838900000002468
1963,surprise,neutral,0.067743600004178
1967,surprise,neutral,0.06989660000544973
1971,surprise,happy,0.0673873999985517
1982,surprise,happy,0.06738230000337353
1998,surprise,happy,0.09161260000109905
1999,surprise,happy,0.07439680000243243
2010,surprise,angry,0.14049939999677008
2011,surprise,happy,0.06778460000350606
2012,surprise,happy,0.0712162999989232
2013,surprise,happy,0.08456630000000587
2026,surprise,surprise,0.0915988999986439
2028,surprise,surprise,0.06842190000315895
203,surprise,surprise,0.06789980000030482
2056,surprise,happy,0.073055499997281
2066,surprise,neutral,0.09122969999589259
2078,surprise,surprise,0.10050890000275103
2086,surprise,neutral,0.06614529999933438
2095,surprise,happy,0.09378640000068117
2099,surprise,fear,0.08442259999719681
2103,surprise,angry,0.0833792999983416
2117,surprise,neutral,0.08432509999693139
2119,surprise,surprise,0.06878929999948014
2127,surprise,happy,0.07131350000418024
2140,surprise,neutral,0.06914609999512322
2142,surprise,fear,0.0708632999958354
2152,surprise,surprise,0.06725829999777488
2154,surprise,happy,0.10403640000004089
2157,surprise,angry,0.06824229999620002
2161,surprise,neutral,0.08628619999944931
2184,surprise,neutral,0.08666090000042459
2189,surprise,happy,0.06697800000256393
2196,surprise,neutral,0.09061320000182604
2207,surprise,angry,0.08352539999759756
2218,surprise,neutral,0.08766299999842886
221,surprise,neutral,0.0899451000004774
2236,surprise,neutral,0.09415599999920232
2259,surprise,happy,0.08500360000471119
226,surprise,angry,0.06968829999823356
2270,surprise,fear,0.08699830000114162
2287,surprise,surprise,0.092188199996599
2290,surprise,happy,0.08824679999815999
2298,surprise,neutral,0.07015690000116592
2301,surprise,sad,0.06946240000252146
2317,surprise,neutral,0.06939859999692999
2332,surprise,neutral,0.08533719999832101
2333,surprise,surprise,0.071431999997003
233,surprise,fear,0.08543050000298535
2352,surprise,fear,0.06970770000043558
2357,surprise,happy,0.09909229999902891
2378,surprise,fear,0.0724839999966207
2385,surprise,happy,0.07052259999909438
2388,surprise,surprise,0.0937197000021115
2393,surprise,fear,0.0681477999969502
2405,surprise,sad,0.0885679999992135
2410,surprise,neutral,0.06604979999974603
2418,surprise,neutral,0.06383159999677446
2448,surprise,surprise,0.08931119999760995
2449,surprise,neutral,0.09816310000314843
2460,surprise,happy,0.09122320000460604
2466,surprise,happy,0.09726930000033462
2472,surprise,neutral,0.08286759999464266
2505,surprise,surprise,0.0903316999974777
2506,surprise,neutral,0.08756139999604784
2523,surprise,happy,0.09381199999916134
2539,surprise,fear,0.09467990000121063
2544,surprise,surprise,0.08757930000138003
2547,surprise,sad,0.06607690000237199
2556,surprise,neutral,0.07224049999786075
2558,surprise,fear,0.09433200000057695
2572,surprise,sad,0.08935829999973066
2575,surprise,happy,0.08894420000433456
2579,surprise,fear,0.07136819999868749
257,surprise,sad,0.09225720000540605
258,surprise,neutral,0.08243829999992158
2596,surprise,angry,0.07117570000264095
2599,surprise,happy,0.09640270000090823
2604,surprise,surprise,0.07638980000047013
2611,surprise,surprise,0.06805739999981597
2637,surprise,neutral,0.07115350000094622
2640,surprise,neutral,0.0897562000027392
2651,surprise,fear,0.09447129999898607
2657,surprise,neutral,0.06952209999872139
2666,surprise,neutral,0.06930429999920307
2674,surprise,fear,0.07082169999921462
2694,surprise,fear,0.07494990000122925
269,surprise,neutral,0.07268810000095982
2711,surprise,neutral,0.08720059999905061
2712,surprise,neutral,0.08694029999605846
2717,surprise,surprise,0.0685587999978452
2720,surprise,neutral,0.0864207000049646
2723,surprise,surprise,0.06766659999993863
272,surprise,neutral,0.08144979999633506
2745,surprise,neutral,0.09285860000090906
277,surprise,neutral,0.06874830000015208
2784,surprise,neutral,0.092243300001428
2848,surprise,happy,0.08777099999861093
2853,surprise,surprise,0.08454799999890383
2870,surprise,happy,0.08770949999598088
2879,surprise,happy,0.07519799999863608
2887,surprise,surprise,0.09975760000088485
2907,surprise,happy,0.0789089999962016
290,surprise,fear,0.07203490000392776
291,surprise,neutral,0.08922059999895282
2936,surprise,surprise,0.07316349999746308
2938,surprise,neutral,0.0692538000002969
2945,surprise,sad,0.09581679999973858
2949,surprise,angry,0.0901164000024437
2978,surprise,fear,0.08394090000365395
2983,surprise,surprise,0.09370679999847198
2984,surprise,happy,0.09079839999321848
2994,surprise,sad,0.08313150000321912
3014,surprise,neutral,0.08485440000367817
3019,surprise,neutral,0.08135729999776231
3023,surprise,surprise,0.07222829999955138
3043,surprise,surprise,0.08933350000006612
3045,surprise,neutral,0.0686790000036126
3073,surprise,fear,0.08176200000161771
3085,surprise,happy,0.08915550000529038
3088,surprise,happy,0.09645109999837587
3097,surprise,neutral,0.08728650000557536
30,surprise,neutral,0.0686755999995512
3118,surprise,happy,0.0718745999984094
311,surprise,neutral,0.07098830000177259
3120,surprise,neutral,0.06867570000031264
3128,surprise,happy,0.06951829999889014
3154,surprise,happy,0.0719496000019717
3163,surprise,fear,0.08347189999767579
3167,surprise,happy,0.08982539999851724
3179,surprise,neutral,0.07093580000218935
3188,surprise,angry,0.06954129999940051
3201,surprise,fear,0.09810209999704966
3225,surprise,sad,0.09382290000212379
3226,surprise,happy,0.09456640000280458
3236,surprise,sad,0.08639439999387832
3240,surprise,neutral,0.08212000000639819
3251,surprise,happy,0.08666809999704128
3253,surprise,neutral,0.06731829999625916
3267,surprise,surprise,0.09389720000035595
3281,surprise,sad,0.08621950000087963
3285,surprise,neutral,0.08941310000227531
3291,surprise,happy,0.06940510000276845
329,surprise,neutral,0.08234749999974156
3315,surprise,neutral,0.08340160000079777
3327,surprise,fear,0.07031809999898542
3328,surprise,surprise,0.09704040000360692
3329,surprise,happy,0.06834169999638107
3331,surprise,neutral,0.06637780000164639
3375,surprise,fear,0.0887153000003309
3377,surprise,happy,0.08862090000184253
3385,surprise,sad,0.0794951999996556
3420,surprise,fear,0.07016640000074403
3422,surprise,happy,0.08386820000305306
3445,surprise,fear,0.09917590000259224
3457,surprise,fear,0.09137010000267765
3464,surprise,fear,0.09515629999805242
3467,surprise,happy,0.09087990000261925
3470,surprise,fear,0.0799918999982765
3474,surprise,neutral,0.07553360000019893
3486,surprise,fear,0.08782269999937853
3525,surprise,neutral,0.07043439999688417
3528,surprise,fear,0.08633030000055442
3545,surprise,fear,0.08875770000304328
3553,surprise,surprise,0.08889790000102948
3554,surprise,happy,0.08540560000255937
3556,surprise,sad,0.06704500000341795
3564,surprise,fear,0.07729269999981625
3573,surprise,surprise,0.07335230000171578
3588,surprise,fear,0.08837889999995241
3595,surprise,fear,0.08137050000368617
3602,surprise,neutral,0.06693459999951301
3606,surprise,surprise,0.07128329999977723
3631,surprise,sad,0.08714940000209026
3632,surprise,neutral,0.07186469999578549
3645,surprise,angry,0.08411079999495996
3662,surprise,neutral,0.06658900000184076
3691,surprise,happy,0.09381810000195401
3692,surprise,neutral,0.0694184999956633
3693,surprise,angry,0.07989180000004126
36,surprise,surprise,0.07196929999918211
3706,surprise,sad,0.09679540000070119
3714,surprise,neutral,0.06970910000381991
3717,surprise,neutral,0.07261809999909019
3721,surprise,neutral,0.08896810000442201
3745,surprise,neutral,0.07032759999856353
3747,surprise,neutral,0.07260200000018813
3749,surprise,neutral,0.08420479999767849
3773,surprise,sad,0.06708369999978459
3774,surprise,surprise,0.06816019999678247
3783,surprise,sad,0.06681840000237571
3786,surprise,neutral,0.08220639999490231
378,surprise,happy,0.09223950000159675
3802,surprise,fear,0.09643399999913527
3803,surprise,fear,0.06804990000091493
3806,surprise,neutral,0.08979420000105165
3808,surprise,neutral,0.08944500000507105
3834,surprise,neutral,0.07004769999912241
3838,surprise,sad,0.09131190000334755
3840,surprise,happy,0.0684389000016381
3842,surprise,neutral,0.0682260999965365
3843,surprise,happy,0.06913599999825237
3844,surprise,neutral,0.08426570000301581
3855,surprise,surprise,0.06741340000007767
3870,surprise,neutral,0.09346880000521196
3876,surprise,angry,0.08354759999929229
3878,surprise,sad,0.0965278000003309
3893,surprise,neutral,0.090585199999623
3897,surprise,surprise,0.0929894000000786
3898,surprise,sad,0.06792440000572242
3916,surprise,surprise,0.09038850000069942
391,surprise,neutral,0.06836919999477686
3960,surprise,angry,0.0716926000022795
3961,surprise,neutral,0.07419970000046305
3972,surprise,sad,0.06688870000652969
3976,surprise,fear,0.07026939999923343
397,surprise,sad,0.07168000000092434
3981,surprise,fear,0.06748190000507748
3984,surprise,happy,0.08700179999868851
3985,surprise,surprise,0.07169370000337949
401,surprise,fear,0.068453200001386
4025,surprise,neutral,0.06776219999301247
4037,surprise,neutral,0.07324230000085663
4092,surprise,fear,0.06866180000361055
4102,surprise,neutral,0.0783337999964715
4104,surprise,fear,0.09395650000078604
4131,surprise,fear,0.07092969999939669
4146,surprise,angry,0.06619119999959366
4149,surprise,angry,0.08638139999675332
4160,surprise,sad,0.09027509999577887
4167,surprise,fear,0.06855329999962123
4169,surprise,neutral,0.07090790000074776
4183,surprise,happy,0.0666752999968594
418,surprise,surprise,0.08900590000121156
4196,surprise,happy,0.0811939999985043
4202,surprise,happy,0.06653559999540448
4215,surprise,happy,0.08417049999843584
4216,surprise,surprise,0.08701719999953639
4238,surprise,sad,0.08756659999926342
4248,surprise,surprise,0.06990809999842895
4258,surprise,neutral,0.08898389999376377
4271,surprise,sad,0.08107120000204304
4299,surprise,fear,0.09155180000379914
4310,surprise,sad,0.06868480000412092
431,surprise,happy,0.06605239999771584
4341,surprise,fear,0.09260830000130227
4350,surprise,happy,0.0668491999967955
4355,surprise,neutral,0.08416260000376496
4360,surprise,sad,0.07102000000304542
4364,surprise,neutral,0.09361019999778364
4375,surprise,neutral,0.06875989999389276
4376,surprise,neutral,0.09074020000116434
4379,surprise,neutral,0.08311410000169417
437,surprise,sad,0.09141219999582972
4382,surprise,surprise,0.08815150000009453
4384,surprise,surprise,0.09097960000508465
4438,surprise,neutral,0.07012240000040038
4439,surprise,neutral,0.0705766000028234
444,surprise,fear,0.07322819999535568
4463,surprise,neutral,0.08214790000056382
4464,surprise,fear,0.089516599997296
448,surprise,neutral,0.09094259999983478
4490,surprise,neutral,0.06984470000315923
4497,surprise,happy,0.09246400000120047
4500,surprise,sad,0.09187359999486944
4518,surprise,fear,0.0685248000008869
4519,surprise,happy,0.15083700000104727
4526,surprise,angry,0.08656660000269767
4531,surprise,neutral,0.06809930000599707
4533,surprise,happy,0.0701552000027732
454,surprise,sad,0.06991379999817582
4554,surprise,fear,0.08771710000291932
4568,surprise,disgust,0.0763033000039286
4576,surprise,happy,0.06957759999932023
4585,surprise,fear,0.06867189999320544
4591,surprise,fear,0.0928046999979415
4599,surprise,fear,0.07393450000381563
45,surprise,neutral,0.07044410000526113
4612,surprise,fear,0.06701290000637528
4616,surprise,fear,0.06713959999615327
4621,surprise,neutral,0.07132740000088234
462,surprise,sad,0.07619970000087051
4634,surprise,neutral,0.07060069999715779
4636,surprise,neutral,0.08719790000031935
4682,surprise,fear,0.09385199999815086
4689,surprise,neutral,0.08659759999864036
4690,surprise,happy,0.06537180000304943
4693,surprise,surprise,0.06909759999689413
4696,surprise,neutral,0.0912051999985124
4698,surprise,fear,0.09340810000139754
4714,surprise,fear,0.06837479999376228
473,surprise,neutral,0.06585090000589844
4743,surprise,neutral,0.06804489999922225
4751,surprise,fear,0.07374030000210041
4756,surprise,fear,0.1443301999970572
4759,surprise,neutral,0.06924720000097295
4766,surprise,surprise,0.09446810000372352
476,surprise,fear,0.07978729999740608
4770,surprise,surprise,0.09437600000092061
4780,surprise,happy,0.08399240000289865
4787,surprise,fear,0.07718849999946542
4810,surprise,neutral,0.09652970000024652
4821,surprise,surprise,0.06854329999623587
4830,surprise,fear,0.08715539999684552
4833,surprise,neutral,0.09038329999748385
483,surprise,happy,0.08256770000298275
4843,surprise,surprise,0.06928139999945415
4865,surprise,neutral,0.09312559999671066
4876,surprise,happy,0.08894770000188146
4894,surprise,neutral,0.08020779999787919
4913,surprise,neutral,0.09210159999929601
4917,surprise,happy,0.07214070000190986
4918,surprise,neutral,0.07031449999340111
491,surprise,angry,0.088242400001036
4923,surprise,surprise,0.0884377999973367
4948,surprise,sad,0.06821510000008857
4952,surprise,happy,0.07036369999696035
4960,surprise,sad,0.0938120999999228
4968,surprise,disgust,0.09291490000032354
4980,surprise,neutral,0.09404750000248896
4988,surprise,surprise,0.09150120000413153
4997,surprise,happy,0.09163519999856362
5001,surprise,fear,0.0874439999970491
5011,surprise,neutral,0.07317019999754848
5023,surprise,neutral,0.0670280999984243
5035,surprise,neutral,0.08510229999956209
5049,surprise,happy,0.13685289999557426
5056,surprise,neutral,0.0864614999954938
5076,surprise,fear,0.06929700000182493
5100,surprise,sad,0.0891676000028383
5108,surprise,neutral,0.06679199999780394
5111,surprise,fear,0.06950979999965057
5122,surprise,fear,0.08234429999720305
5128,surprise,neutral,0.08760329999495298
5133,surprise,happy,0.06794139999692561
5138,surprise,sad,0.06792339999810793
5175,surprise,neutral,0.08830329999909736
5185,surprise,surprise,0.08709249999810709
518,surprise,sad,0.06857989999843994
5196,surprise,neutral,0.09239489999890793
5231,surprise,fear,0.06921860000147717
5234,surprise,neutral,0.06945210000412771
5243,surprise,happy,0.07047659999807365
5249,surprise,fear,0.07009440000547329
525,surprise,neutral,0.08541849999892293
5260,surprise,happy,0.09559440000157338
526,surprise,fear,0.09075859999575187
5270,surprise,happy,0.09043559999554418
5279,surprise,fear,0.0842661999995471
5292,surprise,fear,0.06941839999490185
5296,surprise,sad,0.08643139999912819
5305,surprise,surprise,0.07021819999499712
5319,surprise,surprise,0.08238379999966128
5333,surprise,neutral,0.09343380000063917
5338,surprise,neutral,0.09097190000466071
533,surprise,surprise,0.09097509999992326
5360,surprise,surprise,0.06886899999517482
5368,surprise,happy,0.08251239999663085
5378,surprise,surprise,0.08563319999666419
5386,surprise,sad,0.08560450000368292
5424,surprise,fear,0.08670269999856828
5427,surprise,angry,0.06806239999423269
5429,surprise,angry,0.08557719999953406
5430,surprise,neutral,0.0890845999965677
5433,surprise,neutral,0.06716260000393959
5436,surprise,neutral,0.07242049999331357
543,surprise,happy,0.08664560000033816
5473,surprise,sad,0.06782009999733418
5494,surprise,disgust,0.08211799999844516
550,surprise,surprise,0.07426529999793274
552,surprise,neutral,0.06904539999959525
563,surprise,sad,0.08534569999756059
570,surprise,surprise,0.07384570000431268
577,surprise,happy,0.07011120000242954
594,surprise,neutral,0.09362370000599185
60,surprise,neutral,0.09947220000321977
612,surprise,neutral,0.06788999999844236
625,surprise,fear,0.06936570000107167
62,surprise,sad,0.08753919999435311
631,surprise,surprise,0.08837599999969825
635,surprise,neutral,0.0815331999983755
647,surprise,happy,0.06936500000301749
653,surprise,sad,0.07144359999801964
656,surprise,neutral,0.08880739999585785
664,surprise,neutral,0.09479979999741772
673,surprise,happy,0.09666670000297017
692,surprise,surprise,0.06827920000068843
69,surprise,neutral,0.0819571999963955
705,surprise,sad,0.08411929999419954
707,surprise,sad,0.07001540000055684
71,surprise,happy,0.0918184999973164
724,surprise,neutral,0.09613660000468371
741,surprise,happy,0.06754229999933159
749,surprise,happy,0.08990539999649627
754,surprise,fear,0.08890670000255341
796,surprise,surprise,0.09742479999840725
79,surprise,neutral,0.08921040000132052
806,surprise,sad,0.08707039999717381
815,surprise,neutral,0.06911899999977322
819,surprise,neutral,0.0724601999972947
81,surprise,neutral,0.07031419999839272
835,surprise,neutral,0.08295389999693725
848,surprise,fear,0.08845730000030017
84,surprise,angry,0.06978669999807607
858,surprise,sad,0.0707955999969272
860,surprise,surprise,0.07019299999956274
874,surprise,fear,0.08275720000528963
880,surprise,sad,0.07349209999665618
905,surprise,happy,0.07174420000228565
925,surprise,neutral,0.09634619999997085
934,surprise,happy,0.09266270000080112
935,surprise,neutral,0.09043620000011288
958,surprise,sad,0.08548870000231545
960,surprise,surprise,0.06720019999920623
965,surprise,sad,0.08247690000280272
988,surprise,happy,0.10181339999689953
999,surprise,neutral,0.06898640000144951
